en-de	gold	0	0.5226848731820275
en-de	gold	1	0.5226848731820275
en-de	gold	2	0.5226848731820275
en-de	gold	3	0.5226848731820275
en-de	gold	4	-0.8813787858879307
en-de	gold	5	0.5226848731820275
en-de	gold	6	-2.207438908342892
en-de	gold	7	0.5226848731820275
en-de	gold	8	0.2769737328447848
en-de	gold	9	-0.5303628711204413
en-de	gold	10	-1.5834106154229102
en-de	gold	11	-2.987474274492868
en-de	gold	12	-1.2973976478345852
en-de	gold	13	0.2640415675638769
en-de	gold	14	0.5226848731820275
en-de	gold	15	0.5226848731820275
en-de	gold	16	-1.150242039752391
en-de	gold	17	0.5226848731820275
en-de	gold	18	0.5226848731820275
en-de	gold	19	0.5226848731820275
en-de	gold	20	0.031262592507542
en-de	gold	21	0.5226848731820275
en-de	gold	22	0.5226848731820275
en-de	gold	23	0.5226848731820275
en-de	gold	24	0.233612943373507
en-de	gold	25	0.5226848731820275
en-de	gold	26	-1.4794058999362465
en-de	gold	27	-3.5725007991053515
en-de	gold	28	-0.0233398831229564
en-de	gold	29	-0.9226747758605764
en-de	gold	30	0.3179255895676583
en-de	gold	31	-0.2699317085510133
en-de	gold	32	0.5226848731820275
en-de	gold	33	0.5226848731820275
en-de	gold	34	0.0107866641461049
en-de	gold	35	0.5226848731820275
en-de	gold	36	0.5226848731820275
en-de	gold	37	-3.63550365560208
en-de	gold	38	0.031262592507542
en-de	gold	39	0.5226848731820275
en-de	gold	40	-1.5249079629616618
en-de	gold	41	0.5226848731820275
en-de	gold	42	-0.8813787858879307
en-de	gold	43	0.5226848731820275
en-de	gold	44	0.5226848731820275
en-de	gold	45	0.5226848731820275
en-de	gold	46	-1.3674008217198397
en-de	gold	47	0.5226848731820275
en-de	gold	48	0.5226848731820275
en-de	gold	49	0.5226848731820275
en-de	gold	50	-1.23239470065542
en-de	gold	51	0.5226848731820275
en-de	gold	52	0.5226848731820275
en-de	gold	53	0.5226848731820275
en-de	gold	54	0.1131663059532898
en-de	gold	55	0.5226848731820275
en-de	gold	56	0.5226848731820275
en-de	gold	57	0.5226848731820275
en-de	gold	58	0.5226848731820275
en-de	gold	59	0.5226848731820275
en-de	gold	60	0.5226848731820275
en-de	gold	61	-1.7110527662474515
en-de	gold	62	0.5226848731820275
en-de	gold	63	-0.4601596881669434
en-de	gold	64	0.5226848731820275
en-de	gold	65	0.5226848731820275
en-de	gold	66	0.5226848731820275
en-de	gold	67	0.5226848731820275
en-de	gold	68	0.5226848731820275
en-de	gold	69	-1.7110527662474515
en-de	gold	70	0.031262592507542
en-de	gold	71	0.5226848731820275
en-de	gold	72	0.5226848731820275
en-de	gold	73	0.5226848731820275
en-de	gold	74	0.5226848731820275
en-de	gold	75	-1.48312035406077
en-de	gold	76	0.5226848731820275
en-de	gold	77	-1.0373858591179264
en-de	gold	78	0.5226848731820275
en-de	gold	79	0.5226848731820275
en-de	gold	80	0.5226848731820275
en-de	gold	81	0.5226848731820275
en-de	gold	82	-0.3245949210843266
en-de	gold	83	0.5226848731820275
en-de	gold	84	-0.3245949210843266
en-de	gold	85	-0.6473681760429378
en-de	gold	86	-1.5249079629616618
en-de	gold	87	0.2769737328447848
en-de	gold	88	0.5226848731820275
en-de	gold	89	0.5226848731820275
en-de	gold	90	-3.2574865166217064
en-de	gold	91	0.5226848731820275
en-de	gold	92	-1.7110527662474515
en-de	gold	93	0.5226848731820275
en-de	gold	94	-2.425848810864885
en-de	gold	95	-1.1153893957329244
en-de	gold	96	0.1716689584145381
en-de	gold	97	0.5226848731820275
en-de	gold	98	0.5226848731820275
en-de	gold	99	0.5226848731820275
en-de	gold	100	0.5226848731820275
en-de	gold	101	0.5226848731820275
en-de	gold	102	0.5226848731820275
en-de	gold	103	0.5226848731820275
en-de	gold	104	0.5226848731820275
en-de	gold	105	0.5226848731820275
en-de	gold	106	-3.3569647110902263
en-de	gold	107	0.5226848731820275
en-de	gold	108	0.5226848731820275
en-de	gold	109	0.5226848731820275
en-de	gold	110	-1.846672551498527
en-de	gold	111	0.5226848731820275
en-de	gold	112	-0.3548549137366966
en-de	gold	113	-1.8862478752223129
en-de	gold	114	0.5226848731820275
en-de	gold	115	0.5226848731820275
en-de	gold	116	0.5226848731820275
en-de	gold	117	0.5226848731820275
en-de	gold	118	0.031262592507542
en-de	gold	119	0.5226848731820275
en-de	gold	120	-1.469567616038859
en-de	gold	121	0.309023012019208
en-de	gold	122	-3.383492229615164
en-de	gold	123	0.5226848731820275
en-de	gold	124	0.5226848731820275
en-de	gold	125	0.5226848731820275
en-de	gold	126	-0.7705316549087233
en-de	gold	127	0.5226848731820275
en-de	gold	128	-1.5249079629616618
en-de	gold	129	0.1198797250881867
en-de	gold	130	0.5226848731820275
en-de	gold	131	0.5226848731820275
en-de	gold	132	-1.9344265301904
en-de	gold	133	0.5226848731820275
en-de	gold	134	-2.5487043810335064
en-de	gold	135	0.5226848731820275
en-de	gold	136	-1.211746705669097
en-de	gold	137	0.5226848731820275
en-de	gold	138	0.5226848731820275
en-de	gold	139	0.5226848731820275
en-de	gold	140	0.5226848731820275
en-de	gold	141	-1.5249079629616618
en-de	gold	142	0.1131663059532898
en-de	gold	143	0.5226848731820275
en-de	gold	144	-2.207438908342892
en-de	gold	145	0.5226848731820275
en-de	gold	146	0.5226848731820275
en-de	gold	147	-0.7058708285041859
en-de	gold	148	0.5226848731820275
en-de	gold	149	0.3532289143287565
en-de	gold	150	0.5226848731820275
en-de	gold	151	0.5226848731820275
en-de	gold	152	0.5226848731820275
en-de	gold	153	0.5226848731820275
en-de	gold	154	0.5226848731820275
en-de	gold	155	0.5226848731820275
en-de	gold	156	0.5226848731820275
en-de	gold	157	-1.9344265301904
en-de	gold	158	0.5226848731820275
en-de	gold	159	-0.5456244326320713
en-de	gold	160	0.5226848731820275
en-de	gold	161	0.5226848731820275
en-de	gold	162	0.5226848731820275
en-de	gold	163	0.5226848731820275
en-de	gold	164	0.5226848731820275
en-de	gold	165	0.5226848731820275
en-de	gold	166	0.5226848731820275
en-de	gold	167	-1.7110527662474515
en-de	gold	168	0.5226848731820275
en-de	gold	169	-2.207438908342892
en-de	gold	170	-0.6473681760429378
en-de	gold	171	0.5226848731820275
en-de	gold	172	0.5226848731820275
en-de	gold	173	0.5226848731820275
en-de	gold	174	0.5226848731820275
en-de	gold	175	-0.9226747758605764
en-de	gold	176	0.5226848731820275
en-de	gold	177	0.5226848731820275
en-de	gold	178	0.5226848731820275
en-de	gold	179	0.5226848731820275
en-de	gold	180	0.5226848731820275
en-de	gold	181	0.5226848731820275
en-de	gold	182	0.5226848731820275
en-de	gold	183	0.5226848731820275
en-de	gold	184	0.5226848731820275
en-de	gold	185	-0.4601596881669434
en-de	gold	186	-0.7058708285041859
en-de	gold	187	0.5226848731820275
